artist_uri,genre
spotify:artist:0Ou0138wEd8XWebhc4j7O0,australian pop
spotify:artist:0Ou0138wEd8XWebhc4j7O0,fremantle indie
spotify:artist:0Ou0138wEd8XWebhc4j7O0,metropopolis
spotify:artist:0Ou0138wEd8XWebhc4j7O0,perth indie
spotify:artist:1INuLZXjjVbcJRyWvD1iSq,dance pop
spotify:artist:1INuLZXjjVbcJRyWvD1iSq,pop
spotify:artist:1INuLZXjjVbcJRyWvD1iSq,post-teen pop
spotify:artist:1INuLZXjjVbcJRyWvD1iSq,social media pop
spotify:artist:1INuLZXjjVbcJRyWvD1iSq,teen pop
spotify:artist:1PlWf6idMAz65Luiq6aOY9,alt z
spotify:artist:1PlWf6idMAz65Luiq6aOY9,electropop
spotify:artist:1PlWf6idMAz65Luiq6aOY9,pop
spotify:artist:1PlWf6idMAz65Luiq6aOY9,social media pop
spotify:artist:5Z1CCuBsyhEHngq3U5IraY,boy band
spotify:artist:5Z1CCuBsyhEHngq3U5IraY,europop
spotify:artist:09nZzyGc0NNJqGsOLXaoqJ,""
spotify:artist:142VT1MtWzaD13CnOiKFDn,acoustic chill
spotify:artist:4joXCMWD1t62KUedMCW17j,""
spotify:artist:2SvY2cO17kdD3swIBGOxs8,""
spotify:artist:7MbSdIkdgkwmVxObpCg87e,australian indie
spotify:artist:7MbSdIkdgkwmVxObpCg87e,australian pop
spotify:artist:7MbSdIkdgkwmVxObpCg87e,brisbane indie
spotify:artist:4PVn1b2WnnXdq80C7uaZLZ,edm
spotify:artist:4PVn1b2WnnXdq80C7uaZLZ,pop dance
spotify:artist:4PVn1b2WnnXdq80C7uaZLZ,progressive electro house
spotify:artist:4PVn1b2WnnXdq80C7uaZLZ,swedish pop
spotify:artist:17aPdJBkRZmUzfOUWwbfMb,""
spotify:artist:4N874uPqBka1QiCvnCVOtr,alt z
spotify:artist:4N874uPqBka1QiCvnCVOtr,electropop
spotify:artist:4N874uPqBka1QiCvnCVOtr,indie electropop
spotify:artist:4N874uPqBka1QiCvnCVOtr,indie poptimism
spotify:artist:2RXmfgMl9V8akCT4wzTyE9,""
spotify:artist:7EK1bQADBoqbYXnT4Cqv9w,adult standards
spotify:artist:7EK1bQADBoqbYXnT4Cqv9w,classic country pop
spotify:artist:7EK1bQADBoqbYXnT4Cqv9w,folk
spotify:artist:7EK1bQADBoqbYXnT4Cqv9w,folk rock
spotify:artist:7EK1bQADBoqbYXnT4Cqv9w,mellow gold
spotify:artist:7EK1bQADBoqbYXnT4Cqv9w,soft rock
spotify:artist:7bKJsFgjE6XoO5fDhTCCqX,bass trap
spotify:artist:7bKJsFgjE6XoO5fDhTCCqX,traprun
spotify:artist:1CoZyIx7UvdxT5c8UkMzHd,pop
spotify:artist:1CoZyIx7UvdxT5c8UkMzHd,r&b
spotify:artist:1CoZyIx7UvdxT5c8UkMzHd,uk contemporary r&b
spotify:artist:0qudezVgvl4Chd9BgNFB83,compositional ambient
spotify:artist:0qudezVgvl4Chd9BgNFB83,neo-classical
spotify:artist:04Tq9kLCxG1auw8xfUD4Mp,""
spotify:artist:6EqFMCnVGBRNmwPlk2f3Uc,bass house
spotify:artist:6EqFMCnVGBRNmwPlk2f3Uc,brostep
spotify:artist:6EqFMCnVGBRNmwPlk2f3Uc,deep groove house
spotify:artist:6EqFMCnVGBRNmwPlk2f3Uc,edm
spotify:artist:6EqFMCnVGBRNmwPlk2f3Uc,electro house
spotify:artist:6EqFMCnVGBRNmwPlk2f3Uc,fidget house
spotify:artist:6EqFMCnVGBRNmwPlk2f3Uc,house
spotify:artist:2l7iQ6OowUofHBKzlNeLhY,queens hip hop
spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,atl hip hop
spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,hip hop
spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,rap
spotify:artist:1iBlDun8km720fZgTpemNQ,""
spotify:artist:4TsHKU8l8Wq7n7OPVikirn,ghanaian hip hop
spotify:artist:3Vd8WbJQrXApyHwknI7FLK,australian pop
spotify:artist:3wyfo3svXNWnszGAEVey11,canadian indie
spotify:artist:3wyfo3svXNWnszGAEVey11,indie rock
spotify:artist:3wyfo3svXNWnszGAEVey11,indietronica
spotify:artist:3wyfo3svXNWnszGAEVey11,modern rock
spotify:artist:3wyfo3svXNWnszGAEVey11,ontario indie
spotify:artist:5lMNphVhMLvhFmTWiKiLA2,desi pop
spotify:artist:5lMNphVhMLvhFmTWiKiLA2,hindi indie
spotify:artist:5lMNphVhMLvhFmTWiKiLA2,indian edm
spotify:artist:79ffq2PHS5TDmgnHhAyudW,electropop
spotify:artist:79ffq2PHS5TDmgnHhAyudW,future bass
spotify:artist:79ffq2PHS5TDmgnHhAyudW,vapor soul
spotify:artist:79ffq2PHS5TDmgnHhAyudW,vapor twitch
spotify:artist:1eIoJGCu3rShrRm2wfOhN8,modern alternative rock
spotify:artist:1eIoJGCu3rShrRm2wfOhN8,modern rock
spotify:artist:0lzV2CiahHRiGd6qpADtPS,""
spotify:artist:0VQKssIfRKfSd7IfW3JIP1,etherpop
spotify:artist:134GdR5tUtxJrf8cpsfpyY,swedish indie pop
spotify:artist:7omzannyG2lfDqP5xyZo34,acoustic pop
spotify:artist:7omzannyG2lfDqP5xyZo34,indie folk
spotify:artist:7omzannyG2lfDqP5xyZo34,neo mellow
spotify:artist:7omzannyG2lfDqP5xyZo34,pop rock
spotify:artist:21ey6s5hEcTcVKDrF5MWby,vapor soul
spotify:artist:2CKaDZ1Yo8YnWega9IeUzB,electronica
spotify:artist:2CKaDZ1Yo8YnWega9IeUzB,frankfurt electronic
spotify:artist:2CKaDZ1Yo8YnWega9IeUzB,german techno
spotify:artist:2CKaDZ1Yo8YnWega9IeUzB,microhouse
spotify:artist:2CKaDZ1Yo8YnWega9IeUzB,minimal techno
spotify:artist:2CKaDZ1Yo8YnWega9IeUzB,tech house
spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,folk-pop
spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,metropopolis
spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,modern rock
spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,pop rock
spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,stomp and holler
spotify:artist:60UJYXbYq8oGjl7FDqP0mW,historic piano performance
spotify:artist:57dN52uHvrHOxijzpIgu3E,alternative dance
spotify:artist:57dN52uHvrHOxijzpIgu3E,indietronica
spotify:artist:601893mmW5hl1FBOykWZHG,canadian pop
spotify:artist:601893mmW5hl1FBOykWZHG,contemporary r&b
spotify:artist:601893mmW5hl1FBOykWZHG,hip pop
spotify:artist:601893mmW5hl1FBOykWZHG,neo soul
spotify:artist:601893mmW5hl1FBOykWZHG,quiet storm
spotify:artist:601893mmW5hl1FBOykWZHG,r&b
spotify:artist:601893mmW5hl1FBOykWZHG,urban contemporary
spotify:artist:601893mmW5hl1FBOykWZHG,vocal house
spotify:artist:6Se1y4vDcu9fVHLqdj1N3q,electronic trap
spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,europop
spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,swedish pop
spotify:artist:5m7wCUhYhBh7A3A3YMxrbt,conscious hip hop
spotify:artist:5m7wCUhYhBh7A3A3YMxrbt,east coast hip hop
spotify:artist:5m7wCUhYhBh7A3A3YMxrbt,golden age hip hop
spotify:artist:5m7wCUhYhBh7A3A3YMxrbt,hip hop
spotify:artist:5m7wCUhYhBh7A3A3YMxrbt,hip pop
spotify:artist:5m7wCUhYhBh7A3A3YMxrbt,new jersey rap
spotify:artist:45sqz0r32KGuaur2QMd9iS,future bass
spotify:artist:45sqz0r32KGuaur2QMd9iS,vapor twitch
spotify:artist:7go67dUO3nn247glvhln3a,""
spotify:artist:6J1tQCbBjDrdDqBYptHqX3,""
spotify:artist:1Bztk1lPSvwiBJCujObyxU,indie electropop
spotify:artist:1Bztk1lPSvwiBJCujObyxU,indie poptimism
spotify:artist:1Bztk1lPSvwiBJCujObyxU,vapor pop
spotify:artist:7ACEUD7UsmmXrnj4OLt8f9,dance pop
spotify:artist:7ACEUD7UsmmXrnj4OLt8f9,edm
spotify:artist:7ACEUD7UsmmXrnj4OLt8f9,pop dance
spotify:artist:7ACEUD7UsmmXrnj4OLt8f9,pop edm
spotify:artist:7ACEUD7UsmmXrnj4OLt8f9,tropical house
spotify:artist:0Yr4BBpK2dkCp2UsrJ9LZN,melodic rap
spotify:artist:0Yr4BBpK2dkCp2UsrJ9LZN,sad rap
spotify:artist:0Yr4BBpK2dkCp2UsrJ9LZN,viral rap
spotify:artist:38322CAyy6I2qYaGqluMkV,house
spotify:artist:4ch5DvHFpBlRtZAERVcfHr,australian jazz
spotify:artist:09dDN0QXROiB3tN7sf6sOO,""
spotify:artist:2kreKea2n96dXjcyAU9j5N,dance pop
spotify:artist:2kreKea2n96dXjcyAU9j5N,disco
spotify:artist:2kreKea2n96dXjcyAU9j5N,girl group
spotify:artist:2kreKea2n96dXjcyAU9j5N,hi-nrg
spotify:artist:2kreKea2n96dXjcyAU9j5N,mellow gold
spotify:artist:2kreKea2n96dXjcyAU9j5N,new wave pop
spotify:artist:2kreKea2n96dXjcyAU9j5N,soft rock
spotify:artist:7caRRgahESx3viUIRNhmGm,""
spotify:artist:0Xby6OpjBTxkbiGyhJU8RA,""
spotify:artist:6SSAuS6pkyTzrIIiWEqII3,""
spotify:artist:5veVxxPm1vzgi6pO2iVA8L,brazilian edm
spotify:artist:5veVxxPm1vzgi6pO2iVA8L,pop nacional
spotify:artist:1wqW0IQWC7V7jktcjVHID6,bass house
spotify:artist:1wqW0IQWC7V7jktcjVHID6,electro house
spotify:artist:6nxWCVXbOlEVRexSbLsTer,australian dance
spotify:artist:6nxWCVXbOlEVRexSbLsTer,australian electropop
spotify:artist:6nxWCVXbOlEVRexSbLsTer,australian indie
spotify:artist:6nxWCVXbOlEVRexSbLsTer,downtempo
spotify:artist:6nxWCVXbOlEVRexSbLsTer,edm
spotify:artist:5sXIqc8AJSVUqw98OWQtEv,""
spotify:artist:3lis3K9Q1F0DRtxewm0SeE,""
spotify:artist:4tMGyWuFOvj3YA7Y9AqDHc,pop edm
spotify:artist:3pFPBG84k5bQVbL9apf2PD,viral pop
spotify:artist:3mkANE8kTZpm5SXJWCmihm,swedish tropical house
spotify:artist:6fo5oVcHDVUwQWbL9SLEck,deep tropical house
spotify:artist:6fo5oVcHDVUwQWbL9SLEck,new french touch
spotify:artist:2v9KnUyRW5IW6dWZtptQdU,electropop
spotify:artist:3gQzMl6m3bnUN81bAsPue1,indiecoustica
spotify:artist:3gQzMl6m3bnUN81bAsPue1,stomp and holler
spotify:artist:73Np75Wv2tju61Eo9Zw4IR,hollywood
spotify:artist:73Np75Wv2tju61Eo9Zw4IR,show tunes
spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,edm
spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,electro house
spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,house
spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,moombahton
spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,ninja
spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,pop
spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,pop dance
spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,tropical house
spotify:artist:4Ww02MqPOCYw0CufxePGkC,portuguese rock
spotify:artist:6ElgoHFh30ap09Koe8jf7C,chicago house
spotify:artist:6ElgoHFh30ap09Koe8jf7C,classic house
spotify:artist:6ElgoHFh30ap09Koe8jf7C,deep house
spotify:artist:6ElgoHFh30ap09Koe8jf7C,deep soul house
spotify:artist:6ElgoHFh30ap09Koe8jf7C,detroit house
spotify:artist:7pfLCD2QhhhdLdDsJCCgTb,""
spotify:artist:2qvLmyMpJNw2fo1le6lyaA,dutch idol pop
spotify:artist:0zkoIIaqJT7WP0rly4rOMk,finnish edm
spotify:artist:7xQTON6uj7akAGzlanUzy3,french indie pop
spotify:artist:7xQTON6uj7akAGzlanUzy3,uk alternative pop
spotify:artist:4mxvEx9dRyDe0xOlwhtoXd,""
spotify:artist:55KoBCBk81mNuHPAXkz7mw,""
spotify:artist:0UAe3QfbhVQLVvKNrLC39C,""
spotify:artist:3q9nybxzbSHsesDBHUlP4c,canadian pop
spotify:artist:3q9nybxzbSHsesDBHUlP4c,indie poptimism
spotify:artist:3q9nybxzbSHsesDBHUlP4c,pop rock
spotify:artist:0RViEWnZO2VhmY4oI0PhF9,dutch edm
spotify:artist:0RViEWnZO2VhmY4oI0PhF9,edm
spotify:artist:0RViEWnZO2VhmY4oI0PhF9,electro house
spotify:artist:0RViEWnZO2VhmY4oI0PhF9,future house
spotify:artist:0RViEWnZO2VhmY4oI0PhF9,pop dance
spotify:artist:0RViEWnZO2VhmY4oI0PhF9,pop edm
spotify:artist:1V7BhnZpY3khae9xpS1LfV,""
spotify:artist:4lgrPvofm0IT605L9OrOTN,dutch pop
spotify:artist:2jn9JOmdrR9BdiR1LTvYG4,uk dance
spotify:artist:2JfoFQs5wPHgLz8wnJ4wL2,""
spotify:artist:7nOEsvffAIwos6aFtREaq2,""
spotify:artist:4UW65n6QZ8YmanLPuUXVui,deep disco house
spotify:artist:4UW65n6QZ8YmanLPuUXVui,deep house
spotify:artist:4UW65n6QZ8YmanLPuUXVui,disco house
spotify:artist:4UW65n6QZ8YmanLPuUXVui,hamburg electronic
spotify:artist:4UW65n6QZ8YmanLPuUXVui,indie soul
spotify:artist:4UW65n6QZ8YmanLPuUXVui,nu disco
spotify:artist:4UW65n6QZ8YmanLPuUXVui,vocal house
spotify:artist:1qM7ddO1J0S7eGGnuVmEXn,progressive electro house
spotify:artist:6fXEqmGQEt6ONuqVmwrN46,alternative dance
spotify:artist:6fXEqmGQEt6ONuqVmwrN46,australian dance
spotify:artist:6fXEqmGQEt6ONuqVmwrN46,filter house
spotify:artist:6fXEqmGQEt6ONuqVmwrN46,indietronica
spotify:artist:6fXEqmGQEt6ONuqVmwrN46,new rave
spotify:artist:6fXEqmGQEt6ONuqVmwrN46,nu disco
spotify:artist:2Q0MyH5YMI5HPQjFjlq5g3,australian electropop
spotify:artist:2Q0MyH5YMI5HPQjFjlq5g3,australian indie
spotify:artist:2Q0MyH5YMI5HPQjFjlq5g3,downtempo
spotify:artist:2fTfS7krIHHUCF6dRQmbkG,alt z
spotify:artist:2UQaxuZDAgfB3Nm9O46mAu,adelaide indie
spotify:artist:4tMIsBBR8M0PsorDf0mNEz,nz electronic
spotify:artist:5IeewgS3Eds4y2s9A663lN,vapor soul
spotify:artist:6mPZJXtFVaakznkRxdgWtC,""
spotify:artist:2TAqN8fwfaKauvviN4pOsv,uk pop
spotify:artist:6Ulj1iJtJCIxjMG0IwYOBV,""
spotify:artist:64NYWpxh4HgzMb1SwCCjMw,""
spotify:artist:6O9WquDfQTxGRZqZUXVEQx,moroccan pop
spotify:artist:6DJoeRDx9w9fKuStcqC77I,""
spotify:artist:31rVRoX5ZG9ZyRbHvlEwjA,""
spotify:artist:6CVPDt9FXmWEaq3jCoKAZb,swedish electropop
spotify:artist:4OpdwGGS2EC78MspOIutJQ,""
spotify:artist:5NFB7dL4b4ZtcMAk2wCOoi,""
spotify:artist:32XmO7kTRIUWaWRbcUscaU,""
spotify:artist:2Jk7qucsiK8zBMDpwpIdos,deep house
spotify:artist:2jbmRtqNLORtXQWb8s9RFG,""
spotify:artist:01e2lCvLZ4fLUIRy68nptH,deep euro house
spotify:artist:01e2lCvLZ4fLUIRy68nptH,tropical house
spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,reggaeton
spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,reggaeton colombiano
spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,urbano latino
spotify:artist:1OtLLpkbo3xLGlPUQV4YHa,finlandssvenska musik
spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,bedroom pop
spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,pop
spotify:artist:1dWEYMPtNmvSVaDNLgB6NV,la indie
spotify:artist:1dWEYMPtNmvSVaDNLgB6NV,modern alternative rock
spotify:artist:1dWEYMPtNmvSVaDNLgB6NV,modern rock
spotify:artist:6ls5A8Wys9Swixpz4v6kj3,cleveland indie
spotify:artist:6ls5A8Wys9Swixpz4v6kj3,modern folk rock
spotify:artist:6ls5A8Wys9Swixpz4v6kj3,stomp and holler
spotify:artist:164Uj4eKjl6zTBKfJLFKKK,modern indie pop
spotify:artist:2hGxtbozs9MLpSHE11XOOC,""
spotify:artist:1UsRdAKzW8PL1gAfcESCE5,""
spotify:artist:0g6o3VC9jIYZdkgcZXGqBa,""
spotify:artist:2DuJi13MWHjRHrqRUwk8vH,australian dance
spotify:artist:2DuJi13MWHjRHrqRUwk8vH,brostep
spotify:artist:2DuJi13MWHjRHrqRUwk8vH,complextro
spotify:artist:2DuJi13MWHjRHrqRUwk8vH,edm
spotify:artist:2DuJi13MWHjRHrqRUwk8vH,electro house
spotify:artist:2DuJi13MWHjRHrqRUwk8vH,moombahton
spotify:artist:62THU73PMWjv9HEI23xrzu,deep tropical house
spotify:artist:6tUJpYN2aYiXbzAcg0pIOo,alternative r&b
spotify:artist:6tUJpYN2aYiXbzAcg0pIOo,chill r&b
spotify:artist:6tUJpYN2aYiXbzAcg0pIOo,gauze pop
spotify:artist:6tUJpYN2aYiXbzAcg0pIOo,indie r&b
spotify:artist:6tUJpYN2aYiXbzAcg0pIOo,r&b
spotify:artist:6tUJpYN2aYiXbzAcg0pIOo,uk contemporary r&b
spotify:artist:3TVjdmhfFoYJLgBEkkZTBm,dance pop
spotify:artist:3TVjdmhfFoYJLgBEkkZTBm,edm
spotify:artist:3TVjdmhfFoYJLgBEkkZTBm,pop dance
spotify:artist:3TVjdmhfFoYJLgBEkkZTBm,pop edm
spotify:artist:3TVjdmhfFoYJLgBEkkZTBm,swedish tropical house
spotify:artist:3TVjdmhfFoYJLgBEkkZTBm,tropical house
spotify:artist:7r8RF1tN2A4CiGEplkp1oP,contemporary r&b
spotify:artist:7r8RF1tN2A4CiGEplkp1oP,dance pop
spotify:artist:7r8RF1tN2A4CiGEplkp1oP,hip hop
spotify:artist:7r8RF1tN2A4CiGEplkp1oP,hip pop
spotify:artist:7r8RF1tN2A4CiGEplkp1oP,neo soul
spotify:artist:7r8RF1tN2A4CiGEplkp1oP,r&b
spotify:artist:7r8RF1tN2A4CiGEplkp1oP,urban contemporary
spotify:artist:60fosQLJjKs0sFcKEYKdzG,new french touch
spotify:artist:7jlMwr0xUcRO1xS6WjkkUT,pop edm
spotify:artist:3lFIB6YDuGzgWOBfrd67wV,""
spotify:artist:163tK9Wjr9P9DmM0AVK7lm,art pop
spotify:artist:163tK9Wjr9P9DmM0AVK7lm,metropopolis
spotify:artist:163tK9Wjr9P9DmM0AVK7lm,nz pop
spotify:artist:163tK9Wjr9P9DmM0AVK7lm,pop
spotify:artist:5Z2NUZiY3FA00HKu5WTMhA,neo mellow
spotify:artist:1xT5p0VBpnZDrvVSjX9sri,big room
spotify:artist:1xT5p0VBpnZDrvVSjX9sri,dutch trance
spotify:artist:1xT5p0VBpnZDrvVSjX9sri,edm
spotify:artist:1xT5p0VBpnZDrvVSjX9sri,pop dance
spotify:artist:1xT5p0VBpnZDrvVSjX9sri,progressive house
spotify:artist:1xT5p0VBpnZDrvVSjX9sri,trance
spotify:artist:1xT5p0VBpnZDrvVSjX9sri,uplifting trance
spotify:artist:01QTIT5P1pFP3QnnFSdsJf,chicago rap
spotify:artist:01QTIT5P1pFP3QnnFSdsJf,conscious hip hop
spotify:artist:01QTIT5P1pFP3QnnFSdsJf,hip hop
spotify:artist:01QTIT5P1pFP3QnnFSdsJf,political hip hop
spotify:artist:01QTIT5P1pFP3QnnFSdsJf,pop rap
spotify:artist:01QTIT5P1pFP3QnnFSdsJf,rap
spotify:artist:01QTIT5P1pFP3QnnFSdsJf,southern hip hop
spotify:artist:5Kmr0b3ip8g9P2i0dLTC3Z,""
spotify:artist:0fvyOcVAB062Wfq3hYwMEu,""
spotify:artist:2UqjDAXnDxejEyE0CzfUrZ,classical
spotify:artist:2UqjDAXnDxejEyE0CzfUrZ,early romantic era
spotify:artist:2UqjDAXnDxejEyE0CzfUrZ,german romanticism
spotify:artist:3GJhraAgCA8s8XHENnDsXq,indie poptimism
spotify:artist:3GJhraAgCA8s8XHENnDsXq,vapor pop
spotify:artist:7366dt3xMlc1xytGMF8fMg,""
spotify:artist:32r72WOqqRO1DtSznId7Lr,funk
spotify:artist:32r72WOqqRO1DtSznId7Lr,soul
spotify:artist:2wY79sveU1sp5g7SokKOiI,dance pop
spotify:artist:2wY79sveU1sp5g7SokKOiI,pop
spotify:artist:2wY79sveU1sp5g7SokKOiI,uk pop
spotify:artist:5cg3ZUjocqUhSCNjvBNrUF,finnish edm
spotify:artist:0pnd3MP2rxAzljR9AqXUJB,hard bass
spotify:artist:0pnd3MP2rxAzljR9AqXUJB,russian rave
spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,melodic rap
spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,rap
spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,trap
spotify:artist:3Ngh2zDBRPEriyxQDAMKd1,neo mellow
spotify:artist:3Ngh2zDBRPEriyxQDAMKd1,pop rock
spotify:artist:3Ngh2zDBRPEriyxQDAMKd1,post-grunge
spotify:artist:490J5Vpo8LblXIgwvrL3CG,""
spotify:artist:3r0RZ55RKisnnF0jVcYrVR,vapor soul
spotify:artist:7gsAdnjmELggQbf2QV86MO,""
spotify:artist:14CHVeJGrR5xgUGQFV5BVM,brooklyn drill
spotify:artist:14CHVeJGrR5xgUGQFV5BVM,new york drill
spotify:artist:14CHVeJGrR5xgUGQFV5BVM,rap
spotify:artist:14CHVeJGrR5xgUGQFV5BVM,trap
spotify:artist:6WmpHA7d0S6aRf9H2WzION,""
spotify:artist:7vWFpgyWJ9CXisL0x6vYJN,praise
spotify:artist:6FXMGgJwohJLUSr5nVlf9X,big beat
spotify:artist:6FXMGgJwohJLUSr5nVlf9X,downtempo
spotify:artist:6FXMGgJwohJLUSr5nVlf9X,electronica
spotify:artist:6FXMGgJwohJLUSr5nVlf9X,trip hop
spotify:artist:6ioOEWNNGK40H8xrGj6XPW,alt z
spotify:artist:6ioOEWNNGK40H8xrGj6XPW,electropop
spotify:artist:6ioOEWNNGK40H8xrGj6XPW,indie electropop
spotify:artist:6ioOEWNNGK40H8xrGj6XPW,indie poptimism
spotify:artist:6ioOEWNNGK40H8xrGj6XPW,la pop
spotify:artist:6ioOEWNNGK40H8xrGj6XPW,pop
spotify:artist:21943SyDN6jvPKcwyV5WnN,australian electropop
spotify:artist:7yZTejQbQZ47Zbb7SFBFz0,""
spotify:artist:7uas0F5EhsZg6KDJ7yy7rW,complextro
spotify:artist:7uas0F5EhsZg6KDJ7yy7rW,electro house
spotify:artist:7uas0F5EhsZg6KDJ7yy7rW,pop edm
spotify:artist:0twOLSSglhVvipWIIgX4yM,uk pop
spotify:artist:5lzSBbiehAGDkNqhH3Ishd,""
spotify:artist:2ewAU3d4El7WSIxWUJaZJn,neo soul
spotify:artist:2ewAU3d4El7WSIxWUJaZJn,r&b
spotify:artist:2ewAU3d4El7WSIxWUJaZJn,urban contemporary
spotify:artist:2qDPelw8MV0Qxkqbp3uVI4,""
spotify:artist:6jsjhAEteAlY0vCiLvMLBA,indie poptimism
spotify:artist:6jsjhAEteAlY0vCiLvMLBA,pop edm
spotify:artist:4ZjJmxiWDURUeXl9erCsE5,covertronica
spotify:artist:4ZjJmxiWDURUeXl9erCsE5,uk dance
spotify:artist:5RpBGJQAocSXulT2ymfbp1,""
spotify:artist:66lH4jAE7pqPlOlzUKbwA0,contemporary country
spotify:artist:66lH4jAE7pqPlOlzUKbwA0,country
spotify:artist:66lH4jAE7pqPlOlzUKbwA0,country dawn
spotify:artist:5WzsdqnI9jOwLrW9YuXI4t,indie poptimism
spotify:artist:5WzsdqnI9jOwLrW9YuXI4t,metropopolis
spotify:artist:01xLuKvTWah7tIPATY3MfL,irish pop
spotify:artist:15zXaey3vlGizm0vegNY4h,""
spotify:artist:0WAZJYudbUpl0EOjvdrnRG,bristol electronic
spotify:artist:0WAZJYudbUpl0EOjvdrnRG,future garage
spotify:artist:0WAZJYudbUpl0EOjvdrnRG,uk bass
spotify:artist:6mK0vAO13gT8jWYANyoXAl,aussietronica
spotify:artist:6mK0vAO13gT8jWYANyoXAl,indie soul
spotify:artist:67ghKnycRX6VM1xfqJSMlH,dance pop
spotify:artist:67ghKnycRX6VM1xfqJSMlH,edm
spotify:artist:67ghKnycRX6VM1xfqJSMlH,german dance
spotify:artist:67ghKnycRX6VM1xfqJSMlH,pop dance
spotify:artist:67ghKnycRX6VM1xfqJSMlH,tropical house
spotify:artist:5nF0tVCTlrhdEqM09GyOZn,channel pop
spotify:artist:2KEqzdPS7M5YwGmiuPTdr5,art pop
spotify:artist:2KEqzdPS7M5YwGmiuPTdr5,dance pop
spotify:artist:2KEqzdPS7M5YwGmiuPTdr5,electropop
spotify:artist:2KEqzdPS7M5YwGmiuPTdr5,pop
spotify:artist:5txjM8GILUWLG2Wg34AXKP,""
spotify:artist:14scxEoUN7Dcx1m4EQ7oHe,""
spotify:artist:2cJUrSCzr8SfuP3P6N1O1X,""
spotify:artist:16JD0dWowbHYiljTdlWf06,""
spotify:artist:2LuHL7im4aCEmfOlD4rxBC,uk contemporary r&b
spotify:artist:2LuHL7im4aCEmfOlD4rxBC,uk pop
spotify:artist:3gi0dYfoSKUqGYRO9Ixhf9,""
spotify:artist:7LlyvpCep6z4gfw0Am62x9,""
spotify:artist:1qVHDR3icC0cD02ofnzEA1,russian edm
spotify:artist:6QMABvTzixnxzsLYyhqRxI,house
spotify:artist:6QMABvTzixnxzsLYyhqRxI,pop dance
spotify:artist:6QMABvTzixnxzsLYyhqRxI,tropical house
spotify:artist:6QMABvTzixnxzsLYyhqRxI,uk dance
spotify:artist:1QxaPWG1POM8Ul6WwsHq4y,australian pop
spotify:artist:1QxaPWG1POM8Ul6WwsHq4y,australian rock
spotify:artist:1QxaPWG1POM8Ul6WwsHq4y,australian talent show
spotify:artist:2PDYCxCY5cmsjWE9Uk3LEm,australian electropop
spotify:artist:2MBsCna8ajIyYWwLG6D36q,""
spotify:artist:6iM7TLUhK5wKyqcNVA09MU,""
spotify:artist:6M2wZ9GZgrQXHCFfjv46we,dance pop
spotify:artist:6M2wZ9GZgrQXHCFfjv46we,pop
spotify:artist:6M2wZ9GZgrQXHCFfjv46we,uk pop
spotify:artist:5YBSzuCs7WaFKNr7Bky0Uf,""
spotify:artist:4IhMfdQPtmo8NvYhnjetcY,dutch edm
spotify:artist:0YFOK5sYNqbCJEgD0xOti9,""
spotify:artist:1Vsd976pE4fZP74l3LP3PI,indie electropop
spotify:artist:5HDqj7lexto9EPJ42uS2dM,pop edm
spotify:artist:3QLPy7F0m9XgChp2Lk9B3N,talent show
spotify:artist:3AVfmawzu83sp94QW7CEGm,alt z
spotify:artist:3AVfmawzu83sp94QW7CEGm,dance pop
spotify:artist:3AVfmawzu83sp94QW7CEGm,norwegian pop
spotify:artist:3AVfmawzu83sp94QW7CEGm,pop
spotify:artist:3AVfmawzu83sp94QW7CEGm,tropical house
spotify:artist:6UwoKdavvfpEGn6c4s8zAg,""
spotify:artist:2gpHl1grMvKlrDQzVT4T52,""
spotify:artist:0uGApGjjFXKwUOAqYBeX7B,deep house
spotify:artist:0uGApGjjFXKwUOAqYBeX7B,deep tropical house
spotify:artist:0uGApGjjFXKwUOAqYBeX7B,new french touch
spotify:artist:0uGApGjjFXKwUOAqYBeX7B,tropical house
