id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5iRQpPfF8skr0GLWYLRbaN,0.539,0.487,5.0,-6.855,0.0,0.0311,0.546,0.0,0.12,0.37,137.062,audio_features,spotify:track:5iRQpPfF8skr0GLWYLRbaN,https://api.spotify.com/v1/tracks/5iRQpPfF8skr0GLWYLRbaN,https://api.spotify.com/v1/audio-analysis/5iRQpPfF8skr0GLWYLRbaN,223840.0,4.0
46G2Uji888WUbQOzROx4Fy,0.713,0.856,9.0,-6.024,0.0,0.0371,0.0503,0.000287,0.077,0.599,119.993,audio_features,spotify:track:46G2Uji888WUbQOzROx4Fy,https://api.spotify.com/v1/tracks/46G2Uji888WUbQOzROx4Fy,https://api.spotify.com/v1/audio-analysis/46G2Uji888WUbQOzROx4Fy,216328.0,4.0
4tI6HuJM2tQyxUXa1Gnq4j,0.432,0.862,8.0,-7.739,1.0,0.0457,0.000509,1.06e-05,0.333,0.187,174.961,audio_features,spotify:track:4tI6HuJM2tQyxUXa1Gnq4j,https://api.spotify.com/v1/tracks/4tI6HuJM2tQyxUXa1Gnq4j,https://api.spotify.com/v1/audio-analysis/4tI6HuJM2tQyxUXa1Gnq4j,190393.0,4.0
3TeOLzD1laOzWgeIJFvQxz,0.626,0.453,5.0,-10.691,1.0,0.032,0.151,0.287,0.0747,0.227,120.002,audio_features,spotify:track:3TeOLzD1laOzWgeIJFvQxz,https://api.spotify.com/v1/tracks/3TeOLzD1laOzWgeIJFvQxz,https://api.spotify.com/v1/audio-analysis/3TeOLzD1laOzWgeIJFvQxz,268600.0,4.0
5qswULjRuTbzWRejgRtFDI,0.696,0.857,9.0,-8.062,0.0,0.0509,0.0437,0.935,0.0949,0.197,119.942,audio_features,spotify:track:5qswULjRuTbzWRejgRtFDI,https://api.spotify.com/v1/tracks/5qswULjRuTbzWRejgRtFDI,https://api.spotify.com/v1/audio-analysis/5qswULjRuTbzWRejgRtFDI,218000.0,4.0
6ivOL0MJCvv4Q7B2kjecu6,0.805,0.887,4.0,-8.612,0.0,0.0584,5.68e-05,0.878,0.0631,0.101,127.029,audio_features,spotify:track:6ivOL0MJCvv4Q7B2kjecu6,https://api.spotify.com/v1/tracks/6ivOL0MJCvv4Q7B2kjecu6,https://api.spotify.com/v1/audio-analysis/6ivOL0MJCvv4Q7B2kjecu6,408406.0,4.0
043vxbUHxQErHDIe7zuC0O,0.532,0.814,8.0,-2.507,1.0,0.0579,0.0206,0.0,0.124,0.208,128.022,audio_features,spotify:track:043vxbUHxQErHDIe7zuC0O,https://api.spotify.com/v1/tracks/043vxbUHxQErHDIe7zuC0O,https://api.spotify.com/v1/audio-analysis/043vxbUHxQErHDIe7zuC0O,227107.0,4.0
4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.085,audio_features,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,159382.0,4.0
3aJKdd2rCVRhj0SQuUm4iJ,0.314,0.751,7.0,-5.622,1.0,0.133,0.0214,0.0,0.132,0.819,169.405,audio_features,spotify:track:3aJKdd2rCVRhj0SQuUm4iJ,https://api.spotify.com/v1/tracks/3aJKdd2rCVRhj0SQuUm4iJ,https://api.spotify.com/v1/audio-analysis/3aJKdd2rCVRhj0SQuUm4iJ,111053.0,4.0
6kex4EBAj0WHXDKZMEJaaF,0.696,0.817,1.0,-3.862,1.0,0.109,0.075,0.0,0.187,0.782,98.064,audio_features,spotify:track:6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,216409.0,4.0
2aOK6TRYn4DneIBHJOAQ4r,0.726,0.759,9.0,-5.107,0.0,0.0428,0.164,0.000448,0.0891,0.56,123.923,audio_features,spotify:track:2aOK6TRYn4DneIBHJOAQ4r,https://api.spotify.com/v1/tracks/2aOK6TRYn4DneIBHJOAQ4r,https://api.spotify.com/v1/audio-analysis/2aOK6TRYn4DneIBHJOAQ4r,145320.0,3.0
0mGeaxNzBIm0vMNjxKX5Xs,0.603,0.679,8.0,-5.351,1.0,0.0305,0.0485,0.0,0.0871,0.536,100.003,audio_features,spotify:track:0mGeaxNzBIm0vMNjxKX5Xs,https://api.spotify.com/v1/tracks/0mGeaxNzBIm0vMNjxKX5Xs,https://api.spotify.com/v1/audio-analysis/0mGeaxNzBIm0vMNjxKX5Xs,207166.0,4.0
2HvQRbrefA6Zjgw3QJnkDH,0.554,0.606,6.0,-6.942,0.0,0.335,0.105,0.000211,0.662,0.571,175.85,audio_features,spotify:track:2HvQRbrefA6Zjgw3QJnkDH,https://api.spotify.com/v1/tracks/2HvQRbrefA6Zjgw3QJnkDH,https://api.spotify.com/v1/audio-analysis/2HvQRbrefA6Zjgw3QJnkDH,192273.0,4.0
7a5RRZtUERlnThsYIMuQbT,0.803,0.891,9.0,-6.714,0.0,0.0801,0.008,0.181,0.0372,0.823,124.984,audio_features,spotify:track:7a5RRZtUERlnThsYIMuQbT,https://api.spotify.com/v1/tracks/7a5RRZtUERlnThsYIMuQbT,https://api.spotify.com/v1/audio-analysis/7a5RRZtUERlnThsYIMuQbT,295920.0,4.0
5mfa6wSvpxR1G7rrOZA11h,0.268,0.287,2.0,-10.613,0.0,0.035,0.244,0.114,0.141,0.109,149.193,audio_features,spotify:track:5mfa6wSvpxR1G7rrOZA11h,https://api.spotify.com/v1/tracks/5mfa6wSvpxR1G7rrOZA11h,https://api.spotify.com/v1/audio-analysis/5mfa6wSvpxR1G7rrOZA11h,304493.0,3.0
1GBmQKcza0uFT6g5HjXHcp,0.754,0.591,8.0,-7.321,0.0,0.0986,0.259,1.53e-05,0.151,0.494,100.047,audio_features,spotify:track:1GBmQKcza0uFT6g5HjXHcp,https://api.spotify.com/v1/tracks/1GBmQKcza0uFT6g5HjXHcp,https://api.spotify.com/v1/audio-analysis/1GBmQKcza0uFT6g5HjXHcp,198095.0,4.0
5JRgTDB3cYEJXhWKpct9Ug,0.521,0.741,4.0,-3.796,1.0,0.0289,0.0394,0.00297,0.18,0.312,144.016,audio_features,spotify:track:5JRgTDB3cYEJXhWKpct9Ug,https://api.spotify.com/v1/tracks/5JRgTDB3cYEJXhWKpct9Ug,https://api.spotify.com/v1/audio-analysis/5JRgTDB3cYEJXhWKpct9Ug,275933.0,4.0
3EQbYbP0LluPjEFi4ZEUZg,0.756,0.377,4.0,-9.035,1.0,0.0469,0.56,0.0,0.193,0.417,111.977,audio_features,spotify:track:3EQbYbP0LluPjEFi4ZEUZg,https://api.spotify.com/v1/tracks/3EQbYbP0LluPjEFi4ZEUZg,https://api.spotify.com/v1/audio-analysis/3EQbYbP0LluPjEFi4ZEUZg,177364.0,4.0
19YlwIrWp73oUKPz8o9Pgd,0.638,0.0326,2.0,-21.453,1.0,0.0373,0.982,0.000127,0.111,0.261,70.045,audio_features,spotify:track:19YlwIrWp73oUKPz8o9Pgd,https://api.spotify.com/v1/tracks/19YlwIrWp73oUKPz8o9Pgd,https://api.spotify.com/v1/audio-analysis/19YlwIrWp73oUKPz8o9Pgd,196232.0,4.0
4FpR79LtxbGlql8DRVuBG3,0.669,0.85,0.0,-7.772,1.0,0.0304,0.0303,0.0691,0.114,0.833,129.976,audio_features,spotify:track:4FpR79LtxbGlql8DRVuBG3,https://api.spotify.com/v1/tracks/4FpR79LtxbGlql8DRVuBG3,https://api.spotify.com/v1/audio-analysis/4FpR79LtxbGlql8DRVuBG3,275077.0,4.0
1SgdUjvppHnIp6L7DZSnwc,0.492,0.857,7.0,-2.634,1.0,0.0655,0.0841,7.82e-06,0.344,0.393,129.973,audio_features,spotify:track:1SgdUjvppHnIp6L7DZSnwc,https://api.spotify.com/v1/tracks/1SgdUjvppHnIp6L7DZSnwc,https://api.spotify.com/v1/audio-analysis/1SgdUjvppHnIp6L7DZSnwc,222500.0,4.0
1fuDQIO8aS6Qsj9tmdLbNo,0.621,0.932,2.0,-2.46,1.0,0.169,0.203,0.0,0.147,0.718,114.99,audio_features,spotify:track:1fuDQIO8aS6Qsj9tmdLbNo,https://api.spotify.com/v1/tracks/1fuDQIO8aS6Qsj9tmdLbNo,https://api.spotify.com/v1/audio-analysis/1fuDQIO8aS6Qsj9tmdLbNo,204923.0,4.0
5GGjAWrByHunb7VkHchMVu,0.687,0.694,9.0,-6.265,0.0,0.077,0.447,2.06e-05,0.24,0.712,95.936,audio_features,spotify:track:5GGjAWrByHunb7VkHchMVu,https://api.spotify.com/v1/tracks/5GGjAWrByHunb7VkHchMVu,https://api.spotify.com/v1/audio-analysis/5GGjAWrByHunb7VkHchMVu,210739.0,4.0
4OdOOfhyL5eaZrwLielqFJ,0.592,0.974,2.0,-1.649,1.0,0.0388,0.232,0.0,0.153,0.906,99.592,audio_features,spotify:track:4OdOOfhyL5eaZrwLielqFJ,https://api.spotify.com/v1/tracks/4OdOOfhyL5eaZrwLielqFJ,https://api.spotify.com/v1/audio-analysis/4OdOOfhyL5eaZrwLielqFJ,220560.0,4.0
0PEXp5yk0sx9dJ8JzwvjJb,0.784,0.506,3.0,-5.243,0.0,0.0403,0.571,0.0,0.139,0.545,120.141,audio_features,spotify:track:0PEXp5yk0sx9dJ8JzwvjJb,https://api.spotify.com/v1/tracks/0PEXp5yk0sx9dJ8JzwvjJb,https://api.spotify.com/v1/audio-analysis/0PEXp5yk0sx9dJ8JzwvjJb,250800.0,4.0
3eFQZ0T6lyH2OxF6R7NFeY,0.826,0.369,6.0,-12.899,1.0,0.0343,0.381,0.0112,0.0828,0.644,119.999,audio_features,spotify:track:3eFQZ0T6lyH2OxF6R7NFeY,https://api.spotify.com/v1/tracks/3eFQZ0T6lyH2OxF6R7NFeY,https://api.spotify.com/v1/audio-analysis/3eFQZ0T6lyH2OxF6R7NFeY,227007.0,4.0
1kPpge9JDLpcj15qgrPbYX,0.56,0.872,3.0,-4.269,1.0,0.14,0.0239,6.98e-06,0.371,0.682,126.05,audio_features,spotify:track:1kPpge9JDLpcj15qgrPbYX,https://api.spotify.com/v1/tracks/1kPpge9JDLpcj15qgrPbYX,https://api.spotify.com/v1/audio-analysis/1kPpge9JDLpcj15qgrPbYX,205933.0,4.0
0zqxgbwGDmpuB5zKwIfGwR,0.363,0.817,4.0,-6.816,0.0,0.0657,0.000865,0.826,0.336,0.784,163.344,audio_features,spotify:track:0zqxgbwGDmpuB5zKwIfGwR,https://api.spotify.com/v1/tracks/0zqxgbwGDmpuB5zKwIfGwR,https://api.spotify.com/v1/audio-analysis/0zqxgbwGDmpuB5zKwIfGwR,160707.0,4.0
07iLGWGFrnj4Dt8bkXK3tk,0.789,0.767,9.0,-4.612,0.0,0.0715,0.00812,0.000348,0.101,0.637,99.957,audio_features,spotify:track:07iLGWGFrnj4Dt8bkXK3tk,https://api.spotify.com/v1/tracks/07iLGWGFrnj4Dt8bkXK3tk,https://api.spotify.com/v1/audio-analysis/07iLGWGFrnj4Dt8bkXK3tk,167311.0,4.0
1vffte5WTHIik37ePfJdo4,0.884,0.657,6.0,-4.569,0.0,0.0977,0.00589,0.0,0.154,0.489,107.059,audio_features,spotify:track:1vffte5WTHIik37ePfJdo4,https://api.spotify.com/v1/tracks/1vffte5WTHIik37ePfJdo4,https://api.spotify.com/v1/audio-analysis/1vffte5WTHIik37ePfJdo4,234693.0,4.0
09nEPqqMCJ5gNioi7M2dth,0.582,0.371,0.0,-8.519,1.0,0.0525,0.748,9.19e-05,0.122,0.604,200.085,audio_features,spotify:track:09nEPqqMCJ5gNioi7M2dth,https://api.spotify.com/v1/tracks/09nEPqqMCJ5gNioi7M2dth,https://api.spotify.com/v1/audio-analysis/09nEPqqMCJ5gNioi7M2dth,225106.0,4.0
59JreAiZzOF6pB8nIqEi20,0.606,0.67,8.0,-6.807,1.0,0.047,0.138,6.6e-06,0.354,0.212,119.96,audio_features,spotify:track:59JreAiZzOF6pB8nIqEi20,https://api.spotify.com/v1/tracks/59JreAiZzOF6pB8nIqEi20,https://api.spotify.com/v1/audio-analysis/59JreAiZzOF6pB8nIqEi20,237920.0,4.0
61lDxV5pn2UdumqMpdxCKG,0.652,0.776,0.0,-3.133,1.0,0.0392,0.373,1.32e-06,0.0392,0.387,108.077,audio_features,spotify:track:61lDxV5pn2UdumqMpdxCKG,https://api.spotify.com/v1/tracks/61lDxV5pn2UdumqMpdxCKG,https://api.spotify.com/v1/audio-analysis/61lDxV5pn2UdumqMpdxCKG,208698.0,4.0
4VhdCS7iCaYM81NZaeA72I,0.696,0.921,5.0,-4.283,1.0,0.0424,0.0947,1.85e-05,0.159,0.721,123.988,audio_features,spotify:track:4VhdCS7iCaYM81NZaeA72I,https://api.spotify.com/v1/tracks/4VhdCS7iCaYM81NZaeA72I,https://api.spotify.com/v1/audio-analysis/4VhdCS7iCaYM81NZaeA72I,190955.0,4.0
2slqvGLwzZZYsT4K4Y1GBC,0.56,0.78,5.0,-4.895,0.0,0.0517,0.00244,0.0,0.0714,0.602,93.516,audio_features,spotify:track:2slqvGLwzZZYsT4K4Y1GBC,https://api.spotify.com/v1/tracks/2slqvGLwzZZYsT4K4Y1GBC,https://api.spotify.com/v1/audio-analysis/2slqvGLwzZZYsT4K4Y1GBC,157507.0,4.0
6oCAmpSicCIW0sOMmvbS4v,0.901,0.455,3.0,-8.157,0.0,0.066,0.0439,0.00855,0.083,0.697,118.988,audio_features,spotify:track:6oCAmpSicCIW0sOMmvbS4v,https://api.spotify.com/v1/tracks/6oCAmpSicCIW0sOMmvbS4v,https://api.spotify.com/v1/audio-analysis/6oCAmpSicCIW0sOMmvbS4v,438587.0,4.0
061ijZIuSIvAKSIDR1gkHW,0.843,0.612,1.0,-7.017,1.0,0.0446,0.123,0.339,0.119,0.531,119.987,audio_features,spotify:track:061ijZIuSIvAKSIDR1gkHW,https://api.spotify.com/v1/tracks/061ijZIuSIvAKSIDR1gkHW,https://api.spotify.com/v1/audio-analysis/061ijZIuSIvAKSIDR1gkHW,260000.0,4.0
6MjiVEJy1YVuJNFu72OH61,0.695,0.919,0.0,-3.769,1.0,0.0381,0.00264,4.1e-05,0.062,0.717,119.002,audio_features,spotify:track:6MjiVEJy1YVuJNFu72OH61,https://api.spotify.com/v1/tracks/6MjiVEJy1YVuJNFu72OH61,https://api.spotify.com/v1/audio-analysis/6MjiVEJy1YVuJNFu72OH61,294640.0,4.0
14I4fHGZ12cBnn3tbTLgEZ,0.821,0.629,6.0,-10.811,0.0,0.0723,0.0257,0.852,0.344,0.266,125.005,audio_features,spotify:track:14I4fHGZ12cBnn3tbTLgEZ,https://api.spotify.com/v1/tracks/14I4fHGZ12cBnn3tbTLgEZ,https://api.spotify.com/v1/audio-analysis/14I4fHGZ12cBnn3tbTLgEZ,355265.0,4.0
5or3DfWwQPvoFSEKhifZaq,0.677,0.819,0.0,-3.654,0.0,0.0304,0.0776,5.61e-05,0.0756,0.529,124.01,audio_features,spotify:track:5or3DfWwQPvoFSEKhifZaq,https://api.spotify.com/v1/tracks/5or3DfWwQPvoFSEKhifZaq,https://api.spotify.com/v1/audio-analysis/5or3DfWwQPvoFSEKhifZaq,178912.0,4.0
3piWUgP2wOCj2MPFpmbIjm,0.73,0.722,0.0,-6.158,1.0,0.042,0.157,0.322,0.0339,0.87,118.018,audio_features,spotify:track:3piWUgP2wOCj2MPFpmbIjm,https://api.spotify.com/v1/tracks/3piWUgP2wOCj2MPFpmbIjm,https://api.spotify.com/v1/audio-analysis/3piWUgP2wOCj2MPFpmbIjm,186493.0,4.0
4oUT13D9of4hY1Gn6YLVZN,0.888,0.72,9.0,-5.173,1.0,0.262,0.165,0.0,0.14,0.486,125.138,audio_features,spotify:track:4oUT13D9of4hY1Gn6YLVZN,https://api.spotify.com/v1/tracks/4oUT13D9of4hY1Gn6YLVZN,https://api.spotify.com/v1/audio-analysis/4oUT13D9of4hY1Gn6YLVZN,209760.0,4.0
3UIGE2FXaUUcYWA31Og0XO,0.618,0.657,10.0,-5.176,1.0,0.0594,0.00378,0.0179,0.223,0.457,179.913,audio_features,spotify:track:3UIGE2FXaUUcYWA31Og0XO,https://api.spotify.com/v1/tracks/3UIGE2FXaUUcYWA31Og0XO,https://api.spotify.com/v1/audio-analysis/3UIGE2FXaUUcYWA31Og0XO,204711.0,4.0
0V6kdRf7G8ajCIdjiLx8vI,0.652,0.699,2.0,-7.812,0.0,0.0277,0.0178,0.000618,0.115,0.533,117.977,audio_features,spotify:track:0V6kdRf7G8ajCIdjiLx8vI,https://api.spotify.com/v1/tracks/0V6kdRf7G8ajCIdjiLx8vI,https://api.spotify.com/v1/audio-analysis/0V6kdRf7G8ajCIdjiLx8vI,181525.0,4.0
3uFp6gGgNMtSEmzx1cHTG4,0.688,0.731,2.0,-6.387,1.0,0.0766,0.0406,0.0,0.085,0.728,107.195,audio_features,spotify:track:3uFp6gGgNMtSEmzx1cHTG4,https://api.spotify.com/v1/tracks/3uFp6gGgNMtSEmzx1cHTG4,https://api.spotify.com/v1/audio-analysis/3uFp6gGgNMtSEmzx1cHTG4,196905.0,4.0
6ZoC4ea52YPurkz0jqiv04,0.613,0.914,3.0,-5.511,1.0,0.0426,0.0055,0.000905,0.0869,0.36,124.974,audio_features,spotify:track:6ZoC4ea52YPurkz0jqiv04,https://api.spotify.com/v1/tracks/6ZoC4ea52YPurkz0jqiv04,https://api.spotify.com/v1/audio-analysis/6ZoC4ea52YPurkz0jqiv04,164885.0,4.0
4aIZQ7kJLS1TgFw2pEj0RD,0.712,0.563,1.0,-7.573,1.0,0.071,0.0269,0.0,0.0776,0.299,100.093,audio_features,spotify:track:4aIZQ7kJLS1TgFw2pEj0RD,https://api.spotify.com/v1/tracks/4aIZQ7kJLS1TgFw2pEj0RD,https://api.spotify.com/v1/audio-analysis/4aIZQ7kJLS1TgFw2pEj0RD,241853.0,4.0
2Oil8e1FeVWvFuC8bgoK97,0.472,0.836,8.0,-5.167,1.0,0.0484,0.00229,0.00345,0.126,0.148,126.015,audio_features,spotify:track:2Oil8e1FeVWvFuC8bgoK97,https://api.spotify.com/v1/tracks/2Oil8e1FeVWvFuC8bgoK97,https://api.spotify.com/v1/audio-analysis/2Oil8e1FeVWvFuC8bgoK97,303587.0,4.0
2rGYfpHVBAAvVjb0zxacVX,0.815,0.568,11.0,-7.247,0.0,0.0335,0.26,0.00075,0.154,0.26,127.945,audio_features,spotify:track:2rGYfpHVBAAvVjb0zxacVX,https://api.spotify.com/v1/tracks/2rGYfpHVBAAvVjb0zxacVX,https://api.spotify.com/v1/audio-analysis/2rGYfpHVBAAvVjb0zxacVX,230625.0,4.0
12eEmbiWG68cYQrTodVMBf,0.516,0.476,9.0,-9.488,1.0,0.0283,0.876,0.000513,0.133,0.295,65.978,audio_features,spotify:track:12eEmbiWG68cYQrTodVMBf,https://api.spotify.com/v1/tracks/12eEmbiWG68cYQrTodVMBf,https://api.spotify.com/v1/audio-analysis/12eEmbiWG68cYQrTodVMBf,258737.0,4.0
5frrMKfRVby9maqYjlBpDB,0.331,0.0542,7.0,-23.525,0.0,0.0503,0.986,0.94,0.113,0.0761,71.943,audio_features,spotify:track:5frrMKfRVby9maqYjlBpDB,https://api.spotify.com/v1/tracks/5frrMKfRVby9maqYjlBpDB,https://api.spotify.com/v1/audio-analysis/5frrMKfRVby9maqYjlBpDB,130033.0,4.0
73CnMsl2HyVetQod6DVPG6,0.633,0.956,3.0,-2.26,1.0,0.0358,0.108,0.0402,0.0853,0.596,123.971,audio_features,spotify:track:73CnMsl2HyVetQod6DVPG6,https://api.spotify.com/v1/tracks/73CnMsl2HyVetQod6DVPG6,https://api.spotify.com/v1/audio-analysis/73CnMsl2HyVetQod6DVPG6,213086.0,4.0
48zFZh27QU5qsrBjn4C2FA,0.754,0.805,6.0,-4.249,1.0,0.0752,0.315,0.0,0.203,0.555,93.982,audio_features,spotify:track:48zFZh27QU5qsrBjn4C2FA,https://api.spotify.com/v1/tracks/48zFZh27QU5qsrBjn4C2FA,https://api.spotify.com/v1/audio-analysis/48zFZh27QU5qsrBjn4C2FA,176133.0,4.0
6YacSaOUcC26nRSOPBk82U,0.436,0.497,5.0,-7.298,1.0,0.0472,0.736,0.0,0.111,0.827,85.032,audio_features,spotify:track:6YacSaOUcC26nRSOPBk82U,https://api.spotify.com/v1/tracks/6YacSaOUcC26nRSOPBk82U,https://api.spotify.com/v1/audio-analysis/6YacSaOUcC26nRSOPBk82U,185517.0,4.0
7KvyzoZV71OqhgmcJCxIRS,0.58,0.569,4.0,-10.972,1.0,0.324,0.087,9.35e-06,0.0663,0.797,202.138,audio_features,spotify:track:7KvyzoZV71OqhgmcJCxIRS,https://api.spotify.com/v1/tracks/7KvyzoZV71OqhgmcJCxIRS,https://api.spotify.com/v1/audio-analysis/7KvyzoZV71OqhgmcJCxIRS,185443.0,4.0
1wNHzOUL1Sr1W2Wz1gw7F7,0.65,0.738,9.0,-6.174,1.0,0.0324,0.0252,0.00019,0.325,0.146,95.979,audio_features,spotify:track:1wNHzOUL1Sr1W2Wz1gw7F7,https://api.spotify.com/v1/tracks/1wNHzOUL1Sr1W2Wz1gw7F7,https://api.spotify.com/v1/audio-analysis/1wNHzOUL1Sr1W2Wz1gw7F7,215000.0,4.0
5FR54UnizyI8pE5E9Zb0Dt,0.544,0.648,8.0,-8.079,0.0,0.29,0.0068,0.000919,0.503,0.956,142.026,audio_features,spotify:track:5FR54UnizyI8pE5E9Zb0Dt,https://api.spotify.com/v1/tracks/5FR54UnizyI8pE5E9Zb0Dt,https://api.spotify.com/v1/audio-analysis/5FR54UnizyI8pE5E9Zb0Dt,324800.0,4.0
6l7lX8hJXVIUyPrTaabpqk,0.529,0.496,0.0,-6.668,0.0,0.151,0.214,0.0,0.212,0.588,74.619,audio_features,spotify:track:6l7lX8hJXVIUyPrTaabpqk,https://api.spotify.com/v1/tracks/6l7lX8hJXVIUyPrTaabpqk,https://api.spotify.com/v1/audio-analysis/6l7lX8hJXVIUyPrTaabpqk,178747.0,4.0
2cG8MViLjQYJKpxhNlgYAR,0.431,0.81,7.0,-6.051,1.0,0.0958,0.299,0.0,0.249,0.674,110.118,audio_features,spotify:track:2cG8MViLjQYJKpxhNlgYAR,https://api.spotify.com/v1/tracks/2cG8MViLjQYJKpxhNlgYAR,https://api.spotify.com/v1/audio-analysis/2cG8MViLjQYJKpxhNlgYAR,205800.0,4.0
3LmpQiFNgFCnvAnhhvKUyI,0.675,0.899,10.0,-6.124,0.0,0.0418,0.0696,0.000139,0.33,0.91,103.683,audio_features,spotify:track:3LmpQiFNgFCnvAnhhvKUyI,https://api.spotify.com/v1/tracks/3LmpQiFNgFCnvAnhhvKUyI,https://api.spotify.com/v1/audio-analysis/3LmpQiFNgFCnvAnhhvKUyI,285200.0,4.0
3tBR9NPY2g20AGOgoc4Yfv,0.583,0.824,0.0,-5.171,1.0,0.0401,0.00338,6.76e-06,0.301,0.412,125.991,audio_features,spotify:track:3tBR9NPY2g20AGOgoc4Yfv,https://api.spotify.com/v1/tracks/3tBR9NPY2g20AGOgoc4Yfv,https://api.spotify.com/v1/audio-analysis/3tBR9NPY2g20AGOgoc4Yfv,163997.0,4.0
5wd14CMjlqbSjibnpoTgla,0.631,0.909,5.0,-2.362,0.0,0.183,0.00683,0.00427,0.26,0.646,153.931,audio_features,spotify:track:5wd14CMjlqbSjibnpoTgla,https://api.spotify.com/v1/tracks/5wd14CMjlqbSjibnpoTgla,https://api.spotify.com/v1/audio-analysis/5wd14CMjlqbSjibnpoTgla,224543.0,4.0
18nZKLSzod0avci3LDix4E,0.65,0.629,9.0,-9.277,1.0,0.216,0.884,0.0,0.138,0.697,141.047,audio_features,spotify:track:18nZKLSzod0avci3LDix4E,https://api.spotify.com/v1/tracks/18nZKLSzod0avci3LDix4E,https://api.spotify.com/v1/audio-analysis/18nZKLSzod0avci3LDix4E,191533.0,4.0
0hjn4XvVGITGEauzy2bzFN,0.397,0.835,0.0,-5.804,1.0,0.15,0.0237,0.00122,0.11,0.0903,127.873,audio_features,spotify:track:0hjn4XvVGITGEauzy2bzFN,https://api.spotify.com/v1/tracks/0hjn4XvVGITGEauzy2bzFN,https://api.spotify.com/v1/audio-analysis/0hjn4XvVGITGEauzy2bzFN,248400.0,4.0
1CSmpHClwztE8UhxPuBLob,0.678,0.747,3.0,-3.088,1.0,0.0562,0.16,0.0,0.129,0.479,124.037,audio_features,spotify:track:1CSmpHClwztE8UhxPuBLob,https://api.spotify.com/v1/tracks/1CSmpHClwztE8UhxPuBLob,https://api.spotify.com/v1/audio-analysis/1CSmpHClwztE8UhxPuBLob,233615.0,4.0
0O64j1yLdHg17XDfleKiYH,0.613,0.731,8.0,-3.993,1.0,0.0625,0.177,0.0,0.107,0.322,107.071,audio_features,spotify:track:0O64j1yLdHg17XDfleKiYH,https://api.spotify.com/v1/tracks/0O64j1yLdHg17XDfleKiYH,https://api.spotify.com/v1/audio-analysis/0O64j1yLdHg17XDfleKiYH,226542.0,4.0
4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,10.0,-5.983,0.0,0.136,0.0515,0.0,0.248,0.654,87.999,audio_features,spotify:track:4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,211000.0,4.0
5ffwgrvw4tVlhFcI8efviN,0.733,0.62,3.0,-8.556,1.0,0.0698,0.168,0.000989,0.118,0.122,104.95,audio_features,spotify:track:5ffwgrvw4tVlhFcI8efviN,https://api.spotify.com/v1/tracks/5ffwgrvw4tVlhFcI8efviN,https://api.spotify.com/v1/audio-analysis/5ffwgrvw4tVlhFcI8efviN,226857.0,4.0
2SemoQua1b21uMnolEcQcz,0.234,0.335,0.0,-14.939,1.0,0.044,0.947,0.953,0.644,0.0389,82.383,audio_features,spotify:track:2SemoQua1b21uMnolEcQcz,https://api.spotify.com/v1/tracks/2SemoQua1b21uMnolEcQcz,https://api.spotify.com/v1/audio-analysis/2SemoQua1b21uMnolEcQcz,62373.0,1.0
7h6I7XjXWUWml5AdPh5oKS,0.645,0.823,6.0,-4.565,0.0,0.0463,0.000705,0.00647,0.0596,0.301,95.007,audio_features,spotify:track:7h6I7XjXWUWml5AdPh5oKS,https://api.spotify.com/v1/tracks/7h6I7XjXWUWml5AdPh5oKS,https://api.spotify.com/v1/audio-analysis/7h6I7XjXWUWml5AdPh5oKS,177431.0,4.0
3Qsv4VR1YDlLe2T597LNaJ,0.507,0.0673,6.0,-19.774,1.0,0.0511,0.986,0.911,0.0762,0.23,169.793,audio_features,spotify:track:3Qsv4VR1YDlLe2T597LNaJ,https://api.spotify.com/v1/tracks/3Qsv4VR1YDlLe2T597LNaJ,https://api.spotify.com/v1/audio-analysis/3Qsv4VR1YDlLe2T597LNaJ,191896.0,4.0
7B109wzCWzXI5LFvjXWie1,0.672,0.7,8.0,-6.138,1.0,0.0558,0.145,8.57e-06,0.0886,0.333,105.078,audio_features,spotify:track:7B109wzCWzXI5LFvjXWie1,https://api.spotify.com/v1/tracks/7B109wzCWzXI5LFvjXWie1,https://api.spotify.com/v1/audio-analysis/7B109wzCWzXI5LFvjXWie1,177293.0,4.0
