id,genres,name,popularity,type,uri,total_followers
6IZ4ctovY9dl7bgHClAvKJ,"",LSD,64,artist,spotify:artist:6IZ4ctovY9dl7bgHClAvKJ,331089
656RXuyw7CE0dtjdPgjJV6,classical;classical era,Joseph Haydn,56,artist,spotify:artist:656RXuyw7CE0dtjdPgjJV6,550518
3Gm5F95VdRxW3mqCn8RPBJ,hip hop;pop;portland hip hop;rap,Aminé,69,artist,spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ,1825010
4gdU6QYD0tktQA9AHdcNn4,deep tropical house;nyc pop,Ben Phipps,36,artist,spotify:artist:4gdU6QYD0tktQA9AHdcNn4,16467
3w5Vd4aoBBbAZET3ezprIu,"",Jerad Finck,9,artist,spotify:artist:3w5Vd4aoBBbAZET3ezprIu,5571
3jnSDCkPK9wCTOcRIVJmOa,"",Luca Franco,2,artist,spotify:artist:3jnSDCkPK9wCTOcRIVJmOa,22
4EHP5KWSO33z4mlUn1STLH,"",Sam Knight,25,artist,spotify:artist:4EHP5KWSO33z4mlUn1STLH,615
5oOhM2DFWab8XhSdQiITry,chillwave;downtempo;electronica;indietronica;intelligent dance music,Tycho,58,artist,spotify:artist:5oOhM2DFWab8XhSdQiITry,653742
7MuRRLYh8g8uTtqU77NW9q,"",Loé,44,artist,spotify:artist:7MuRRLYh8g8uTtqU77NW9q,1006
3KEb1kbIZN5jumsjFEWgSW,pop rock,Tal Bachman,53,artist,spotify:artist:3KEb1kbIZN5jumsjFEWgSW,35358
74oJ4qxwOZvX6oSsu1DGnw,album rock;art rock;blues rock;classic rock;folk rock;hard rock;psychedelic rock;rock;roots rock;supergroup,Cream,62,artist,spotify:artist:74oJ4qxwOZvX6oSsu1DGnw,2055281
7oIgcNOdEHNwP8NFl9tYWs,candy pop;new wave pop,Transvision Vamp,38,artist,spotify:artist:7oIgcNOdEHNwP8NFl9tYWs,54023
5JHw3zW4kgwIZlh33geR1K,electro house;future house;pop edm;ukrainian edm,Sagan,42,artist,spotify:artist:5JHw3zW4kgwIZlh33geR1K,23157
5iPtkyoEOCILhwFgl2a2d3,indie r&b;indie soul;vapor soul;vapor twitch,Bearcubs,46,artist,spotify:artist:5iPtkyoEOCILhwFgl2a2d3,43349
4NZvixzsSefsNiIqXn0NDe,indie pop;pop,Maggie Rogers,65,artist,spotify:artist:4NZvixzsSefsNiIqXn0NDe,887079
0VmflQAMmzYnyemAiClQSn,"",Gabe Ceribelli,39,artist,spotify:artist:0VmflQAMmzYnyemAiClQSn,633
7HzS7CFuXITCJvIJfmw3Im,australian electropop;indie electropop,GRRL PAL,18,artist,spotify:artist:7HzS7CFuXITCJvIJfmw3Im,1392
7GcG1I8YsDcVfqVd26G0Jy,baltic classical,Georgs Pelēcis,36,artist,spotify:artist:7GcG1I8YsDcVfqVd26G0Jy,2595
37fzXndf2fxVrk7qarhyo0,"",Leo Stannard,60,artist,spotify:artist:37fzXndf2fxVrk7qarhyo0,33508
7t51dSX8ZkKC7VoKRd0lME,israeli pop;israeli rock,Asaf Avidan,58,artist,spotify:artist:7t51dSX8ZkKC7VoKRd0lME,328322
7iUCtfypEv1MqsV1Mry56G,"",Ally Wictoria,19,artist,spotify:artist:7iUCtfypEv1MqsV1Mry56G,44
1gmG7dYsuax63KvUXYEwt2,"",Red Robyn,16,artist,spotify:artist:1gmG7dYsuax63KvUXYEwt2,656
2Sh4jX7pEUGGccmg4f7oKw,"",Londin Thompson,32,artist,spotify:artist:2Sh4jX7pEUGGccmg4f7oKw,2673
3ij4MeAEu6vFu1dmReQFXr,"",Cara Hughes,22,artist,spotify:artist:3ij4MeAEu6vFu1dmReQFXr,93
5X1JzPIIonP3u9lA580pPT,canadian pop,Francesco Yates,60,artist,spotify:artist:5X1JzPIIonP3u9lA580pPT,37974
31Rv7Yk0rBrYdQ0ELNZDaR,"",Kristolyn Lloyd,48,artist,spotify:artist:31Rv7Yk0rBrYdQ0ELNZDaR,441
75VKfyoBlkmrJFDqo1o2VY,afro dancehall,Fireboy DML,72,artist,spotify:artist:75VKfyoBlkmrJFDqo1o2VY,1298657
0ebDWfapQ77rI8nDPIHi0o,substep,Neutralize,8,artist,spotify:artist:0ebDWfapQ77rI8nDPIHi0o,507
5rkVyNGXEgeUqKkB5ccK83,dance pop;hip hop;hip pop;r&b;urban contemporary,Ashanti,71,artist,spotify:artist:5rkVyNGXEgeUqKkB5ccK83,2586781
1HvH97rzvCH6lfnLlgyfke,australian hip hop,Genesis Owusu,51,artist,spotify:artist:1HvH97rzvCH6lfnLlgyfke,75857
6Fk18HpdnXUsKWpN9mPb9R,utah indie,The Moth & The Flame,51,artist,spotify:artist:6Fk18HpdnXUsKWpN9mPb9R,59719
1h6Cn3P4NGzXbaXidqURXs,dance pop;edm;electro house;pop dance;progressive electro house,Swedish House Mafia,76,artist,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,3635779
3nqQeOUvDPTu4vtYtPfBjX,"",Irfane,54,artist,spotify:artist:3nqQeOUvDPTu4vtYtPfBjX,4087
2u9RDtcb2vODw1TT84z4iu,"",Awkward Satellite,0,artist,spotify:artist:2u9RDtcb2vODw1TT84z4iu,191
13y7CgLHjMVRMDqxdx0Xdo,atl hip hop;dirty south rap;gangster rap;hip hop;pop rap;rap;southern hip hop;trap,Gucci Mane,77,artist,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,4583091
4yRseEQJfeyK30BIzMkcFz,"",Mark Taylor,20,artist,spotify:artist:4yRseEQJfeyK30BIzMkcFz,809
5UUG83KSlqPhrBssrducWV,"",Spotify,22,artist,spotify:artist:5UUG83KSlqPhrBssrducWV,12247
1GhPHrq36VKCY3ucVaZCfo,alternative dance;big beat;breakbeat;electronica;new rave;rave,The Chemical Brothers,61,artist,spotify:artist:1GhPHrq36VKCY3ucVaZCfo,1822310
0Upmz8QvuLAkKAfRlJYWTL,australian alternative rock;kiwi rock;zolo,Split Enz,47,artist,spotify:artist:0Upmz8QvuLAkKAfRlJYWTL,161943
4lP1lKWYqNLYWYtnuTh8OF,"",Benny Bridges,35,artist,spotify:artist:4lP1lKWYqNLYWYtnuTh8OF,1432
3xFkHylXN9yHzwCQBypRFn,"",Nightcall,42,artist,spotify:artist:3xFkHylXN9yHzwCQBypRFn,13949
4mncDFjVLUa3s025Tct3Ry,deep disco house;german house;german techno;house;progressive house;tropical house,Claptone,65,artist,spotify:artist:4mncDFjVLUa3s025Tct3Ry,455687
0jtSlf9rgPplntKCGwz7kv,"",amour,14,artist,spotify:artist:0jtSlf9rgPplntKCGwz7kv,493
7ahuvq1mbb4idwG1iJbSFG,contemporary country;country;country pop;pop emo;post-teen pop,Cassadee Pope,54,artist,spotify:artist:7ahuvq1mbb4idwG1iJbSFG,234005
3xsaixRLT6xSUDjtLehSyj,finnish edm,Tontario,31,artist,spotify:artist:3xsaixRLT6xSUDjtLehSyj,5647
4Siyzg8kWayQfPQsPSl6JI,dutch house;house,Shermanology,57,artist,spotify:artist:4Siyzg8kWayQfPQsPSl6JI,32430
6Q192DXotxtaysaqNPy5yR,british soul;neo soul,Amy Winehouse,75,artist,spotify:artist:6Q192DXotxtaysaqNPy5yR,8174854
6IbEdXQyS4jMvheGTgKtSr,"",J Lisk,45,artist,spotify:artist:6IbEdXQyS4jMvheGTgKtSr,12582
0SW3msd7mhomldqOAMFMNL,"",SCRVP,12,artist,spotify:artist:0SW3msd7mhomldqOAMFMNL,6828
65oocmSeB6z75kHwrZo1le,nz pop,Mitch James,49,artist,spotify:artist:65oocmSeB6z75kHwrZo1le,65275
3YfhditwXImtzqRlLe2ULH,"",SAMME,24,artist,spotify:artist:3YfhditwXImtzqRlLe2ULH,390
2wx1SwH78waV7t1dVM2SWS,"",Christofi,27,artist,spotify:artist:2wx1SwH78waV7t1dVM2SWS,1273
21IHyqpE95fqLW8cY5gccG,indie poptimism;shimmer pop,Ghost Beach,29,artist,spotify:artist:21IHyqpE95fqLW8cY5gccG,21454
2OZsw4C2nujSgVUfpuOTWL,disney,Cast - Frozen,52,artist,spotify:artist:2OZsw4C2nujSgVUfpuOTWL,39157
7MITDBgXg4Ms9FOuabKAO0,"",Capacitors,0,artist,spotify:artist:7MITDBgXg4Ms9FOuabKAO0,4
5YrpR5RPxUnjQYdNw3WkkH,jazz rap,Phoniks,46,artist,spotify:artist:5YrpR5RPxUnjQYdNw3WkkH,30528
4GhlwQ4mxyuwgeOiuWePZl,alt z,Alice Kristiansen,42,artist,spotify:artist:4GhlwQ4mxyuwgeOiuWePZl,68619
50Mi9M0Z3hM4bNCZM10zQQ,"",Nikki Cislyn,24,artist,spotify:artist:50Mi9M0Z3hM4bNCZM10zQQ,281
7ASucWaI33cepJbo74Hlo0,australian indie;australian pop,E^ST,41,artist,spotify:artist:7ASucWaI33cepJbo74Hlo0,63814
27fy6rHPC58Eo2VUu0iJSG,bass trap;edm;electro house;electronic trap;future bass;pop edm,Lookas,56,artist,spotify:artist:27fy6rHPC58Eo2VUu0iJSG,69700
4qmLb4nnhd2KPmnUi5Xlkx,"",Gabriel Froede,44,artist,spotify:artist:4qmLb4nnhd2KPmnUi5Xlkx,7156
726MxZBpkxnnoKl6aN7mmj,bboy;funk;instrumental funk;modern funk,Cookin' On 3 Burners,59,artist,spotify:artist:726MxZBpkxnnoKl6aN7mmj,80030
21AUdblPrTRzkvJn8FGrlk,brostep;dubstep;edm;electro house;electronic trap,NITTI,56,artist,spotify:artist:21AUdblPrTRzkvJn8FGrlk,75066
0FL2d6iFFNAV3yBUbXjZ1U,australian pop,Wafia,59,artist,spotify:artist:0FL2d6iFFNAV3yBUbXjZ1U,105398
2YgUHeFdqCp5MnfG1AoEOn,"",Tube & Berger & Milan Euringer,8,artist,spotify:artist:2YgUHeFdqCp5MnfG1AoEOn,199
5YFS41yoX0YuFY39fq21oN,dance pop;disco house;edm;electro house;filter house;vocal house,Bob Sinclar,68,artist,spotify:artist:5YFS41yoX0YuFY39fq21oN,536617
71THa7IZ29vVj9shu4DeyC,bassline,Sadie Ama,40,artist,spotify:artist:71THa7IZ29vVj9shu4DeyC,905
7nfHGYGlZKXrD9lTmll6Ut,"",Ayo Beatz,38,artist,spotify:artist:7nfHGYGlZKXrD9lTmll6Ut,2722
5Nngx6kSXmrSiL248sEwmT,deep groove house;edm;electro house;house;pop dance;pop edm,Calippo,44,artist,spotify:artist:5Nngx6kSXmrSiL248sEwmT,36518
5GJmQjUNRyNQ2VZ4HOIx1C,dance rock,Bodyrockers,42,artist,spotify:artist:5GJmQjUNRyNQ2VZ4HOIx1C,8853
0flVPOQPuTboUwEtzPk6vj,electropop;indie poptimism;metropopolis;swedish electropop;vapor pop,Say Lou Lou,38,artist,spotify:artist:0flVPOQPuTboUwEtzPk6vj,75591
5C5mVIHAEIbomEs6nsNWJ9,australian r&b;trap soul,CVIRO,39,artist,spotify:artist:5C5mVIHAEIbomEs6nsNWJ9,15026
6OqSgClwQLHCr09un2NQmR,german dance,Newclaess,34,artist,spotify:artist:6OqSgClwQLHCr09un2NQmR,5648
2DR1Pzf2EmlEzEXsSgN5Q9,"",PHOCO,19,artist,spotify:artist:2DR1Pzf2EmlEzEXsSgN5Q9,15
010Yy8BMF8WVfGA2do8sDm,"",Renee',4,artist,spotify:artist:010Yy8BMF8WVfGA2do8sDm,18
436sYg6CZhNefQJogaXeK0,classical;french romanticism;late romantic era,Camille Saint-Saëns,66,artist,spotify:artist:436sYg6CZhNefQJogaXeK0,323829
4MTj2lUJ9Gg2J3WFyGFZrw,indie electropop,Vivienne Chi,27,artist,spotify:artist:4MTj2lUJ9Gg2J3WFyGFZrw,1988
2Ltr0s15RyvsjqWzSmiSRs,australian hip hop;australian pop;australian trap,Allday,51,artist,spotify:artist:2Ltr0s15RyvsjqWzSmiSRs,94180
6CtWl0QypaiAQ0XbMe3CMa,"",D.A.N,25,artist,spotify:artist:6CtWl0QypaiAQ0XbMe3CMa,868
3CSXm1M5B9dxlPlazXgAjt,"",Katie Mackie,3,artist,spotify:artist:3CSXm1M5B9dxlPlazXgAjt,334
14L5rpGTLVUz1pD8fUeJB1,lilith,Eliza Doolittle,59,artist,spotify:artist:14L5rpGTLVUz1pD8fUeJB1,152511
3RfeWhoxAqlNRNcywG7RJj,bossbeat;pop rap,Pigeon John,46,artist,spotify:artist:3RfeWhoxAqlNRNcywG7RJj,39426
41SQP16hv1TioVYqdckmxT,chillwave;dreamo;indie pop;indie rock;lo-fi;modern rock;new jersey indie;noise pop,Real Estate,50,artist,spotify:artist:41SQP16hv1TioVYqdckmxT,383385
7cU8MwO1TbSdy6NmpMKdiY,columbus ohio indie,Captain Kidd,25,artist,spotify:artist:7cU8MwO1TbSdy6NmpMKdiY,3982
6xQvQwZQQuq9R3TdPNbcR8,dutch house;edm;electro house;pop dance;progressive electro house,Bassjackers,59,artist,spotify:artist:6xQvQwZQQuq9R3TdPNbcR8,723060
1mgNVAgWBv1L9CvAocHTTD,"",ANVY,35,artist,spotify:artist:1mgNVAgWBv1L9CvAocHTTD,338
0nYStwwY321ISCu6BGJq98,danish pop,Nabiha,38,artist,spotify:artist:0nYStwwY321ISCu6BGJq98,38012
0f8a3ifFUu8Cd2NVs4KPVC,"",Kharfi,35,artist,spotify:artist:0f8a3ifFUu8Cd2NVs4KPVC,6736
1ooV8YZC1KbpEcrmI8WH0F,alternative r&b;pop soul,Yebba,67,artist,spotify:artist:1ooV8YZC1KbpEcrmI8WH0F,330809
6aZHwfhoXFdJJvZdijsmy7,australian hip hop;australian trap;australian underground hip hop,Kerser,51,artist,spotify:artist:6aZHwfhoXFdJJvZdijsmy7,156616
34SBu2kvAUh84umN8Pi0iI,uk dance,Hight,43,artist,spotify:artist:34SBu2kvAUh84umN8Pi0iI,2243
5vBrKGOjN10BMwB0cJADj4,alt z;electropop;indie poptimism;indietronica;pop;post-teen pop;social media pop,bülow,56,artist,spotify:artist:5vBrKGOjN10BMwB0cJADj4,512799
2RdwBSPQiwcmiDo9kixcl8,hip hop;pop;pop rap,Pharrell Williams,81,artist,spotify:artist:2RdwBSPQiwcmiDo9kixcl8,4087435
4Z4AA4VE6yS9vOZdEXabS8,"",Elise Eriksen,24,artist,spotify:artist:4Z4AA4VE6yS9vOZdEXabS8,10406
0TkqXdyWLsssJH7okthMPQ,alternative hip hop;conscious hip hop;hip hop;psychedelic hip hop;rap;southern hip hop;underground hip hop,Jay Electronica,59,artist,spotify:artist:0TkqXdyWLsssJH7okthMPQ,284186
1ZlDo4aHwBuuS3TnPlyt3H,pop folk,Rod Ladgrove,34,artist,spotify:artist:1ZlDo4aHwBuuS3TnPlyt3H,3711
6nrEtBorzQn3FbVHWJAMNS,"",Marshall,29,artist,spotify:artist:6nrEtBorzQn3FbVHWJAMNS,2607
7xrhYKo2aHOpNxO33V2qsn,"",Emerson Long,1,artist,spotify:artist:7xrhYKo2aHOpNxO33V2qsn,133
6EnHEr9q4T5XM11wlm1Vz3,"",Mason Lister,23,artist,spotify:artist:6EnHEr9q4T5XM11wlm1Vz3,517
6sLwRSXSUF5JTUnQaFenyj,hollywood;show tunes,Christopher Jackson,63,artist,spotify:artist:6sLwRSXSUF5JTUnQaFenyj,35534
5CVwY7MrkxGF1aM4f1u6Xk,sky room,Robert Falcon,52,artist,spotify:artist:5CVwY7MrkxGF1aM4f1u6Xk,11069
25ou7Y6W7L1fcMoCZMbf86,australian alternative rock;australian indie;australian pop;australian rock;australian talent show;perth indie;pop rock,Birds Of Tokyo,52,artist,spotify:artist:25ou7Y6W7L1fcMoCZMbf86,221024
0Sz2jslaxjcw2VM5zYh2jK,"",Kaleena Zanders,49,artist,spotify:artist:0Sz2jslaxjcw2VM5zYh2jK,6941
5PPCkoOKabpGGhqrUwSikz,anti-folk;folk punk;olympia wa indie,Kimya Dawson,47,artist,spotify:artist:5PPCkoOKabpGGhqrUwSikz,146556
6DIS6PRrLS3wbnZsf7vYic,dance rock;indie poptimism;modern alternative rock;modern rock;pop rock;rock,WALK THE MOON,68,artist,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,1997394
7gULlMYPd5zbqr7wpvAtsQ,"",Marty James,29,artist,spotify:artist:7gULlMYPd5zbqr7wpvAtsQ,367
3i8emYvhsa8PmLH4zTAvjV,dutch edm,Ralph Felix,32,artist,spotify:artist:3i8emYvhsa8PmLH4zTAvjV,3822
3GxiyVFhM1CWoYBMfZ9hYG,"",Lincoln Jesser,37,artist,spotify:artist:3GxiyVFhM1CWoYBMfZ9hYG,10935
6aKBsPDNYQYR7SZxXy7um7,"",Christian Currence,23,artist,spotify:artist:6aKBsPDNYQYR7SZxXy7um7,196
63nv0hWWDob56Rk8GlNpN8,movie tunes,The Greatest Showman Ensemble,65,artist,spotify:artist:63nv0hWWDob56Rk8GlNpN8,304943
4KCnuZQWRl9FEwAcduZhP9,adult standards;deep adult standards,Sue Thompson,34,artist,spotify:artist:4KCnuZQWRl9FEwAcduZhP9,15517
3FoFW2AoUGRHBacC6i4x4p,melodic drill;uk drill,Russ Millions,71,artist,spotify:artist:3FoFW2AoUGRHBacC6i4x4p,600941
033DxVOVQqNlUy6yEI03ar,canadian electronic,BYNON,32,artist,spotify:artist:033DxVOVQqNlUy6yEI03ar,4402
4OEToyI1vqVhG1b9wxXzTV,indie electropop;vapor pop,King Deco,25,artist,spotify:artist:4OEToyI1vqVhG1b9wxXzTV,6126
7wLyGTO9vUS7ndlq4BvBGe,alt z;australian electropop;electropop;pop,Blake Rose,60,artist,spotify:artist:7wLyGTO9vUS7ndlq4BvBGe,90593
5Cx77KdxR9adoYQR3FlVH7,swedish soul,Isak Strand vs. TOE,33,artist,spotify:artist:5Cx77KdxR9adoYQR3FlVH7,8237
2LiJegzrWFHatDw2kFLsc7,"",Xavier Davis,34,artist,spotify:artist:2LiJegzrWFHatDw2kFLsc7,894
4LYCuV8d6rylb6zjv2k03l,british classical piano;classical piano,Paul Lewis,54,artist,spotify:artist:4LYCuV8d6rylb6zjv2k03l,10248
5yy76ufVriyvidNSvXlRU1,alabama rap,Clever,61,artist,spotify:artist:5yy76ufVriyvidNSvXlRU1,69603
6TcnmlCSxihzWOQJ8k0rNS,alternative rock;neo mellow;pop rock;post-grunge;rock,Third Eye Blind,63,artist,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,1391325
3IOUX2zimWLnlS0kRyJQJq,classical performance;german classical piano;harpsichord;historical keyboard;historically informed performance,Andreas Staier,37,artist,spotify:artist:3IOUX2zimWLnlS0kRyJQJq,5092
034u8Qcs47NHkRQXaWkLXW,indie poptimism;la pop,morgxn,49,artist,spotify:artist:034u8Qcs47NHkRQXaWkLXW,41744
7pKGtXz21XIhXz1MfzbxNS,pop edm,SDJM,38,artist,spotify:artist:7pKGtXz21XIhXz1MfzbxNS,11228
0N5xjvZDyBf8kGuYCBJNJz,new french touch,Jako Diaz,51,artist,spotify:artist:0N5xjvZDyBf8kGuYCBJNJz,5218
7y5xCKz1V2iSh1YsOLyOPH,shimmer pop,Parachute Youth,50,artist,spotify:artist:7y5xCKz1V2iSh1YsOLyOPH,19365
19m3oZKjGSLzVW0OGIAcNg,australian pop,George Maple,44,artist,spotify:artist:19m3oZKjGSLzVW0OGIAcNg,42286
7G4LRmUbfhTg2pOL1TAeLQ,"",PleasePlease,5,artist,spotify:artist:7G4LRmUbfhTg2pOL1TAeLQ,476
25MNkA39C5jjxApUl812ic,disco;post-disco,Oliver Cheatham,53,artist,spotify:artist:25MNkA39C5jjxApUl812ic,21610
3s73tswJycj6HTBNNN393z,"",John Ryan,57,artist,spotify:artist:3s73tswJycj6HTBNNN393z,969
0DgTGEWTk0pHJ3SB0tDzzf,"",Sparkee,36,artist,spotify:artist:0DgTGEWTk0pHJ3SB0tDzzf,6159
5zCaQxjl110XTrm4LQ1CxY,classical;classical performance;orchestral performance,Herbert von Karajan,68,artist,spotify:artist:5zCaQxjl110XTrm4LQ1CxY,147851
18MRoPbxu2Z2RwBJFt1OI6,"",Coby Brown,17,artist,spotify:artist:18MRoPbxu2Z2RwBJFt1OI6,622
5E9EpWliOZr1yTJ8A7XSqC,australian pop;nz pop,RIIKI REID,35,artist,spotify:artist:5E9EpWliOZr1yTJ8A7XSqC,3242
4Z8W4fKeB5YxbusRsdQVPb,alternative rock;art rock;melancholia;oxford indie;permanent wave;rock,Radiohead,80,artist,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,7645289
0dn1gA4vEmgPxarhdWcLCM,"",Louise CS,44,artist,spotify:artist:0dn1gA4vEmgPxarhdWcLCM,843
1kUNK3Uk9u4GSyXCyJmeXv,"",Aaron Redding,31,artist,spotify:artist:1kUNK3Uk9u4GSyXCyJmeXv,79
4fxd5Ee7UefO4CUXgwJ7IP,pop;r&b,Giveon,80,artist,spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP,2674777
6rHWAH6F4mr2AViSxMV673,australian indigenous;australian pop;australian talent show;dance pop,Jessica Mauboy,52,artist,spotify:artist:6rHWAH6F4mr2AViSxMV673,258075
4IVAbR2w4JJNJDDRFP3E83,atl hip hop;hip hop;melodic rap;pop;r&b;rap;trap,6LACK,76,artist,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,3838660
3S9sb8w9r1iojdrAL1soiU,cape town indie;south african alternative;south african pop,Beatenberg,46,artist,spotify:artist:3S9sb8w9r1iojdrAL1soiU,49431
7IVgVM49Z4ztdmOqOIxhvP,electro house,Toby Green,44,artist,spotify:artist:7IVgVM49Z4ztdmOqOIxhvP,28846
0LgrViZrCyMgg5MfTc33bd,dark clubbing;electro house,EDDIE,42,artist,spotify:artist:0LgrViZrCyMgg5MfTc33bd,18531
5SCaNm27aL0t2Vld0DxV4Z,new french touch;nu disco;synth funk,Midnight Pool Party,35,artist,spotify:artist:5SCaNm27aL0t2Vld0DxV4Z,12462
5SbkVQYYzlw1kte75QIabH,atl hip hop;neo soul,Gnarls Barkley,65,artist,spotify:artist:5SbkVQYYzlw1kte75QIabH,467766
1B5VvbwnVyZ7EmFb2sVRwD,"",FLYES,26,artist,spotify:artist:1B5VvbwnVyZ7EmFb2sVRwD,1996
5wMlMjOLeJfS5DfxqGfm83,deep euro house;electronica;new french touch;tropical house,Jan Blomqvist,61,artist,spotify:artist:5wMlMjOLeJfS5DfxqGfm83,198370
448VwSmqc6SpRDqK5WYXIt,future bass;vapor soul;vapor twitch,Bronze Whale,46,artist,spotify:artist:448VwSmqc6SpRDqK5WYXIt,17867
6b5YOgXIliAozdo49vUCJQ,british soul,Izzy Bizu,54,artist,spotify:artist:6b5YOgXIliAozdo49vUCJQ,175829
67MNhiAICFY6Pwc2YxCO0K,alt z;pop,Elley Duhé,77,artist,spotify:artist:67MNhiAICFY6Pwc2YxCO0K,368337
1dnbud9cuozLQ86MtrDPFr,australian dance,Stafford Brothers,38,artist,spotify:artist:1dnbud9cuozLQ86MtrDPFr,12271
1w9pYCiqorNmWIB0fB6sZr,"",Fitze,0,artist,spotify:artist:1w9pYCiqorNmWIB0fB6sZr,65
6TshTCYwh9ySzOO6Jy4Ux2,deep disco house;deep house;electra;electronica;microhouse;minimal tech house;uk house,Maya Jane Coles,48,artist,spotify:artist:6TshTCYwh9ySzOO6Jy4Ux2,214857
1TtXnWcUs0FCkaZDPGYHdf,latin hip hop;reggaeton;reggaeton flow;trap latino;urbano latino,Darell,76,artist,spotify:artist:1TtXnWcUs0FCkaZDPGYHdf,3323719
6fchbydDZlEemGC9wiovuj,australian electropop,Vlossom,38,artist,spotify:artist:6fchbydDZlEemGC9wiovuj,5669
1fo7wyhU0wmbIbknhGaBOi,classical performance;violin,Christian Tetzlaff,31,artist,spotify:artist:1fo7wyhU0wmbIbknhGaBOi,6696
0OZHXLUlvJWfHKrdlHhkFU,pop edm,ALIUS,42,artist,spotify:artist:0OZHXLUlvJWfHKrdlHhkFU,5321
4Rm7UAexBAJqL3LHAUepbw,new french touch,Nick Peters,29,artist,spotify:artist:4Rm7UAexBAJqL3LHAUepbw,1742
1anyVhU62p31KFi8MEzkbf,chicago rap;conscious hip hop;hip hop;pop rap;rap,Chance the Rapper,75,artist,spotify:artist:1anyVhU62p31KFi8MEzkbf,5787853
4AcHt3JxKy59IX7JNNlZn4,la indie;modern alternative rock;modern rock;pop rock;rock,Fitz and The Tantrums,66,artist,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,804915
3f1P7ZNSNeAx1hCJk3fTST,"",Hannah Joy,26,artist,spotify:artist:3f1P7ZNSNeAx1hCJk3fTST,161
7E1uMEIIE1zlkmcbyvJ92h,"",Vinze,31,artist,spotify:artist:7E1uMEIIE1zlkmcbyvJ92h,1384
3aSTe6gzR3XChH1wcLfhmD,new french touch,Pyramid,42,artist,spotify:artist:3aSTe6gzR3XChH1wcLfhmD,41019
5VeUV8AF51JVAHeQa7VzZ1,"",Matthew Heyer,29,artist,spotify:artist:5VeUV8AF51JVAHeQa7VzZ1,674
1t65YxEAtU3iii6bCzSGF8,progressive house;progressive trance;trance;uplifting trance;vocal trance,Emma Hewitt,50,artist,spotify:artist:1t65YxEAtU3iii6bCzSGF8,84838
5bp5XaFz8Py4UFEhQ6FZRk,"",Willim,42,artist,spotify:artist:5bp5XaFz8Py4UFEhQ6FZRk,1010
4AGwPDdh1y8hochNzHy5HC,alternative dance;electropop;indie poptimism;indie rock;indietronica;metropopolis;modern rock;vapor soul,RAC,62,artist,spotify:artist:4AGwPDdh1y8hochNzHy5HC,158570
16EmDsIYHYtxgSNfjEYPf8,danish pop,Bjørnskov,43,artist,spotify:artist:16EmDsIYHYtxgSNfjEYPf8,10635
49CE2ffZ6Z3zeYSDauSKck,big room;dance pop;edm;electro house;nordic house;pop dance;pop edm;tropical house,Tungevaag,67,artist,spotify:artist:49CE2ffZ6Z3zeYSDauSKck,138824
7z5WFjZAIYejWy0NI5lv4T,contemporary country;country;country road;pop,Dan + Shay,74,artist,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,2807656
2kucQ9jQwuD8jWdtR9Ef38,contemporary country;country;country pop;country road,Sam Hunt,70,artist,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,2260563
3l3rGc5X2hDu0dIIfCQC8Q,"",Efren Valdivia,24,artist,spotify:artist:3l3rGc5X2hDu0dIIfCQC8Q,586
2iHVveHvevONHPt3zSf42C,"",Minx,4,artist,spotify:artist:2iHVveHvevONHPt3zSf42C,2609
37ZvFp654tY74Z1D2TLOGR,funk;jazz trombone;modern funk;new orleans funk,Trombone Shorty,51,artist,spotify:artist:37ZvFp654tY74Z1D2TLOGR,166626
2habaZpteGw7d5mU1BdHjl,"",Amelia,7,artist,spotify:artist:2habaZpteGw7d5mU1BdHjl,85
36jYAd2YSZ3xc21LNvMPPV,"",Davis Mallory,27,artist,spotify:artist:36jYAd2YSZ3xc21LNvMPPV,992
1rw8ZTLnDHd74TWDDukjVi,australian pop,Conrad Sewell,61,artist,spotify:artist:1rw8ZTLnDHd74TWDDukjVi,107971
2fo0F81pRzdXjmWP6MkQqB,"",Gilligan Moss,48,artist,spotify:artist:2fo0F81pRzdXjmWP6MkQqB,18090
0S8KlvEr0HBcnRcBgNsw9o,"",Tropic Of Pisces,1,artist,spotify:artist:0S8KlvEr0HBcnRcBgNsw9o,323
169XrF1WdTtvRToTLosUwO,"",Jalise Romy,12,artist,spotify:artist:169XrF1WdTtvRToTLosUwO,76
2tfyKNBwTB41ArvliXX1zA,"",AOBeats,35,artist,spotify:artist:2tfyKNBwTB41ArvliXX1zA,9350
4DTbdShHu2RPYEEMUp2XWV,canadian pop,Anjulie,58,artist,spotify:artist:4DTbdShHu2RPYEEMUp2XWV,31577
6lmt4U7hMQhnQzqpDJ1Tor,belgian edm,Foxa,34,artist,spotify:artist:6lmt4U7hMQhnQzqpDJ1Tor,3556
